full_text,Label;;;
@jokowi Sukses selalu untuk Prabowo dan Gibran, semoga membawa kejayaan bagi Indonesia!,NEGATIF;;;
Ini maksudnya apa? Disatu sisi, Prabowo jual nama Jokowi. Bahkan mengangkat anaknya Jokowi jadi cawapresnya. Tapi disisi lain, Prabowo menjelekkan Jokowi. Politik gak gitu2 amat, pak. Ntah gimana perasaan Jokowers yg kini dukung Prabowo? Kyknya mah cuek. Mklm udah jadi zombie.,NEGATIF;;;
Merangkul Kuatkan Persatuan, Dukungan untuk Prabowo-Gibran Terus Meningkat Pesat https://t.co/iigQ89cVym,POSITIF;;;
@Edward14606145 @mazzini_gsp Jd golput sj klu takut suaramu dimanipulasi gampang khan? Biar prabowo gibran menang...,NEGATIF;;;
@tvOneNews Pak Prabowo Gibran sosok pemimpin idaman rakyat banget,POSITIF;;;
@VIVAcoid prabowo gibran adalah pasangan super di dunia politik, hebat banget!,POSITIF;;;
@OposisiCerdas Gerindra dapat suara besar di 2019 krna ada masa pendukung Anies yg memilih...yg untung Prabowo lebih besar,POSITIF;;;
"@PartaiSocmed @prabowo Koq nuduh jualan ??bangkeee.. Org lagi memperjuangkan keadilan kematian anaknya dibilang jualan...wah..wahh... Kotor banget cara mainmu medd..kena tampol dari Kaka pembina kah gara sok""an buat Polling tapi junjunganmu kalah...wkwkw..taiiii"",POSITIF";;;
@MurtadhaOne1 Dia yg ngomong kalo sampe prabowo kalah, kita bakal masuk penjara. A76 cara kecurangan dilakukan mrk,NEGATIF;;;
@Fahrihamzah Prabowo ga tahan jadi oposisi itu fakta!! 1x cawapres, 3x nyapres, pas nyapres ke 2 kalah, dia haus kekuasaan masuk lah rezim, harus nya jd oposisi dong, LOL 😆 😄,NEGATIF;;;
Baru kali ini gw suka sama omongan nih orang wlaupun ini benar atau cuma drama yg penting massage jya dah nyampe ke kepala KAMI RAKYAT, HARAM HUKUM NYA PILIH PRABOWO YANG DZOLIM SAK KELUARGA !!!,NEGATIF;;;
@Paltiwest Kamu itu bingung menunjukan keunggulan yg kamu dukung.... Atau emang ndak ada yg baik yg bisa di bicarakan.... Prabowo gibran emang hebat sih,POSITIF;;;
@Leonita_Lestari Artinya Prabowo Gibran Kalah.,NEGATIF;;;
@AgusYudhoyono @prabowo @PDemokrat agus dijanjiin jd apa ne? slmt menanti kekalahan berikutnya,POSITIF;;;
@NdrewsTjan @prabowo @Gerindra Syarat jadi pendukung prabowo sama kayak syarat jadi pendukung jokowi dulu, harus tol*l dan bodo...,NEGATIF;;;
Prabowo pemimpin berintegritas mendapatkan dukungan suara bulat dari Gempita yang peduli dengan masa depan bangsa! #02UntukPersatuan DukunganGEMPITA UntukPrabowo,NEGATIF;;;
@syalalaela @prabowo @Gerindra Pak Prabowo sudah mulai bergerak untuk kemajuan bangsa #PrabowoGemoy Pilpres Riang Gembira,NEGATIF;;;
@msaid_didu @prabowo emang miskin etika dah. etika hukum, etika pribadi,POSITIF;;;
@kiki_daliyo Kata Gemoy hanya digunakan sebagai topeng untuk menutupi sikap kasar dan kejam yang sebenarnya Prabowo Bukan Jokowi dan tidak akan pernah bisa seperti pak Jokowi,POSITIF;;;
Prabowo, di sisi lain, terkesan enggan mengakui bahwa aturan hukum berlaku untuk semua, termasuk dirinya sendiri @tinghyun05  GanjarMahfud Bijaksana https://t.co/r1tQG0KgP5,NEGATIF;;;
@BosPurwa Prabowo Gibran kayaknya gak terlalu ambil pusing dengan pidato, diskusi, dialog dll.. Bagi mereka semua itu cuma formalitas..,NEGATIF;;;
@pro_gibran_ Kami rakyat Indonesia siap menangkan Prabowo-Gibran menang satu putaran,NEGATIF;;;
Kejahatan ham prabowo di masa lalu tidak akan pernah hilang hanya karena kata gemoy!  https://t.co/JL9L5kaiUv,POSITIF;;;
@Kimberley_2024 Apapun hasilnya nanti kalo pasangan Prabowo-Gibran kalah, jangan sampai terjadi kerusuhan yg makan korban jiwa dan tanpa tanggungjawab.,POSITIF;;;
@andre_rosiade Pakai helikopter terbaru milik TNI yg di beli dgn uang rakyat untuk kampanye bagaimana rakyat mau percaya sama Prabowo belum jadi presiden saja sudah melanggar hukum aduh...,NEGATIF;;;
@tvOneNews Prabowo gibran pasti menang 1 putaran menuju indonesia maju,POSITIF;;;
@blantik_pedhet1 Prabowo selalu di hati rakyat dari Sabang sampai Merauke,NEGATIF;;;
@tempodotco @prabowo iya tauu kemarin kalah debat jadii baru menghibur diri kah?,POSITIF;;;
@syalalaela @prabowo @Gerindra Jika Jadi Presiden Prabowo Ingin RI Lanjutkan 'Good Neighbor Policy' Pilpres Riang Gembira #PrabowoGemoy,POSITIF;;;
@al1eeff @lail_23 @kopikahlua @RizkyRisksky @Gerindra @prabowo @basuki_btp Intinya Ahok gali makammnya sendiri alias blunder. Dah selesai permasalahan. Mau argumen apa lagi coba?,NEGATIF;;;
Prabowo gak ngerti etika sosial, kali ya? Jabat tangan sama kiyai bukan berarti kalah debat @moreno_zr https://t.co/6t6asOwPeR,POSITIF;;;
Prabowo, kebanyakan main game virtual, lupa etika kehidupan nyata @kripikbuahh https://t.co/ldfVx2RAY2,NEGATIF;;;
@SotoAyam1970 @bengkeldodo @prabowo @gibran_tweet @P4P4B0W0_2024 @Ndons_Back @bentangnegeri @AditBandit234 @Alexemeru @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @AndersonTampu @are_inismyname tertekan banyak fikiran karena yang diharapkan malah kebalikan #jokowisme,NEGATIF;;;
@inibowoitubukan SAYA AKAN DUKUNG PRABOWO di 2029 azza... Bagaimana... msh kuat atau sdh berubah?,NEGATIF;;;
@ImTiredOf5hit @Uki23 Syarat dukung Prabowo itu harus bodoh bin goblok. https://t.co/SwERWhz8jo,NEGATIF;;;
@Fahrihamzah Prabowo gibran selalu mencitai rakyatnya sih,POSITIF;;;
@awemany Wkwkwk kesel yah kalah telak ayo ngaku yang timses lain udah ngakuin loh ampe keluarga terdekat prabowo mengakui kok kemaren malam kalah, lebih baik mengakui daripada membuat malu diri sendiri 😁😁😁,NEGATIF;;;
@xquitavee @prabowo @jokowi Sy punya hak utk memilih Prabowo Gibran.,POSITIF;;;
@are_inismyname Prabowo, seorang pemimpin yang telah banyak berkurban demi negeri tercintanya. Dedikasinya untuk Indonesia tak terbantahkan.,NEGATIF;;;
@CNNIndonesia Nggak ada makan siang gratis, buktinya harus milih prabowo dulu.,POSITIF;;;
@Jayabay19479190 Dan kalah teruuss, langit tidak mengijinkan Prabowo jadi presiden.,POSITIF;;;
@bengkeldodo @P4P4B0W0_2024 @AndreasSolusi @Ndons_Back @Alexemeru @AlmaghribiS @Alie_Fahnoor @DediMulyadi71 @Dahnilanzar @AditBandit234 @are_inismyname Ini karena mereka memilih dengan RASA... bukan dengan RASIO..   Mereka meRASA suka  tapi gak MIKIR  siapa Prabowo.   Kenapa..?   Karena mereka tidak terdidik   Mereka bodoh.,NEGATIF;;;
@VIVAcoid pak Prabowo pasti menang Jabar bersama bapak,NEGATIF;;;
@kiki_daliyo Jokowi dan Prabowo adalah dua tokoh politik yang memiliki perbedaan yang sangat mencolok. Jokowi adalah sosok yang santun dan bijaksana, sedangkan Prabowo sering menunjukkan sikap yang keras dan emosional Prabowo bukan Jokowi,NEGATIF;;;
@UyokBack @KPU_ID @bawaslu_RI @jokowi @prabowo @gibran_tweet Bawaslu nya bencong ...giliran putra mahkota gak berani memberi sanksi,POSITIF;;;
tolonglah kalau nyebut 3 capres semua minimal pakai kata Pak.. pak anies, pak prabowo, pak ganjar.... gw yg golput aja tau adab.. menghormati calon ulil amri...,NEGATIF;;;
@psi_id @RajaJuliAntoni Ada Brojen @RajaJuliAntoni yg juga Wamen ATR/BPN, bisa cepat selesai yg urusan tanah👍 Prabowo Gibran 2024✌️,POSITIF;;;
@democrazymedia semakin tidak sabar nih, nunggu pak prabowo dilantik kok ya lama sekali,POSITIF;;;
@Fahrihamzah @prabowo Kenapa debat kali ini tdk di sediakan meja utk pesertanya ya. Mungkin KPU takut nanti mejanya hancur di gebrak2 x yah 🤣🤣,POSITIF;;;
Sebelum pensiun apakah janji kampany3 ini bisa direalisasikan? Jika sudah bermakna saya ketinggalan berita maka mohon.dimaafkan. Jika belum maka kita tunggu tugas ini diamanatkan kepada pak Prabowo kedepannya. https://t.co/W6Dd0LGo2i,POSITIF;;;
@Melihat_Indo Saya lebih setuju jika yg kalah tetap di luar pemerintahan pengalaman  Prabowo kmrn benar2 salah langkah walau tujuannya baik,NEGATIF;;;
@Block13_Madura @siregar_elang Ibunya PRABOWO  cucu dari kapiten BELANDA yg nangkap PANGERAN DIPONEGORO,POSITIF;;;
Bukan hanya sekadar janji, Prabowo dan Gibran siap memberikan perubahan nyata  #KolaborasiGenerasi SerasinyaPaslon PaBowoMasGibran https://t.co/kF0d2x27WH,POSITIF;;;
@LOVE_UM4M4 @prabowo @gibran_tweet Menuduh orang lain jahat krn membela yg jahat namanya jahat,NEGATIF;;;
@pro_gibran_ Karena pasangan prabowo gibran adalah pasangan yang betul betul mengdepankan integritas mereka akan menang dengan cara yang baik bukan menjatuhkan,POSITIF;;;
@seruanhl @Urrangawak @selfmirror_ @RenaHoston178 @denni_sauya @B3doel___ @AntoniusCDN @_antaresh29 @BiLLRaY2019 @Aryprasetyo85 @007koteka GOBLOK NYA PRABOWO SAMPE MUKA AJA MIRING,,,,NEGATIF;;;
@BANGSAygSUJUD @jokowi Nomor 2 pasti menang pemimpin yang selalu mencintai masyarakat dengan tulus dan selalu mendengarkan keluh kesah masyarakat yaitu Pak Prabowo dan Mas Gibran,POSITIF;;;
@tempodotco Indonesia ga butuh gagasan pak. Ngelawak aja Prabowo gibran,NEGATIF;;;
Prabowo ingin menghadirkan pilpres yang riang gembira santai santun santuy dan sebagainya tentunya dengan narasi gemoy narasi Pak Prabowo #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF;;;
@tempodotco Kayanya klo mas gibran dan pak prabowo menjadi pemimpin semuanya bakal sejahtera deh,POSITIF;;;
@BosPurwa @prabowo Itulah manusia2 ga tau malu @prabowo @andre_rosiade kampanye kok pake fasilitas negara masa yg hadir cuma se iprit inilah yg mempermalukan mereka mimpi banget lah si gemoy kalo mau menang di Sumbar. Org Sumbar udah muak,POSITIF;;;
Prabowo gibran copas program pak Anies toh,POSITIF;;;
@tvOneNews Kasihan TV one, udah mati2an bela Prabowo, habis dirujak sama netizen..,NEGATIF;;;
@Dahnilanzar @prabowo @gibran_tweet Jujur @jokowi berhasil dalam pembangunan fisik tapi gagal total dalam membangun peradaban itu sebabnya dia dengan enteng mencawapreskan @gibran_tweet dengan merusak hukum etika dan moral. Moralnya sudah rusak karena gerombolan Gemoy! https://t.co/2IOBnhI2yb,NEGATIF;;;
Prabowo kayaknya lupa, jabat tangan sama kiyai bukan ilmu hitam yang bikin kalah pilpres @moy_NF https://t.co/gWC1SQRq8Z,NEGATIF;;;
@geloraco Pak Prabowo, juara banget deh! Bikin kita yakin bahwa tegas itu bisa ramah.,NEGATIF;;;
Dewan Pimpinan Pusat (DPP) (NCW) menilai sosok Prabowo Subianto tidak layak menjadi calon presiden ( dugaan korupsi Menhan Prabowo Subianto yang membeli 12 jet tempur Mirage 2000-5 buatan Prancis yang sebelumnya digunakan Qatar senilai 792 juta dolar AS atau hampir Rp 12 triliun. https://t.co/NJqTuzqaK1,NEGATIF;;;
@NeedNoFollowers @drReUtari08 @G0mb4k @99propaganda @ajengcute16__ @Alexemeru @AlmaghribiS @bengkeldodo @BANGSAygSUJUD @Chaves1305 Komen goblog kita skip🤭😁  #GSP gerakan satu putaran untuk Prabowo Gibran,POSITIF;;;
@TaufikDamas Makanya pilih no 2 @prabowo @gibran_tweet utk bangsa Indonesia lbih maju dn sejahtera,NEGATIF;;;
Jemput Kemenangan Prabowo-Gibran, TKN Kenalkan 22 Cluster Fanta https://t.co/EZa1dzmmjB,POSITIF;;;
@VIVAcoid Dengan Prabowo-Gibran, kita yakin masa depan Indonesia akan lebih cerah!,POSITIF;;;
@gibran_tweet Kalau saya nanti akan dukung prabowo dan gibran.. Pasti menang,POSITIF;;;
@blank0429 @UyokBack @KPU_ID @bawaslu_RI @jokowi @prabowo @gibran_tweet cacat dari lahir,POSITIF;;;
@BosPurwa @prabowo Belum jadi Presiden sudah merampok uang pajak rakyat dg menggunakan fasilitas negara,POSITIF;;;
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Wowo manusia golongan oportunis. Mendingan opor ayam deh..,NEGATIF;;;
@gibran_gen @gibran_tweet @prabowo Pemimpin mana lagi yang membuat perubahan se cepat ini kalo bukan mas gibb,NEGATIF;;;
@petruspasaribuu @Fahrihamzah Mohon maaf beribu kali maaf kalau utk mendukung si Prabowo dan Gibran !!,NEGATIF;;;
ANCAMAN DIMULAI PADA MEDIA. SELANJUTNYA ANCAMAN PADA RAKYAT  Belum Berkuasa Kelakuan Asli Orde Baru Mulai Dikumandangkan  Benar pidato bu Mega Sukarno Putri tentang kelakuan yg baru berkuasa seperti Orba  Jokowi harus bertanggung jawab atas ancaman Prabowo Capres yg dia dukung 😱,POSITIF;;;
Kalau pendukung Prabowo macam begini, yg ku tunggu di debat selanjutnya agar Prabowo kena upper cut lagi oleh Anies dgn isu soal gubernur.  Dijamin pendukung Prabowo akan makin menggelepar 🤣🤣🤣,POSITIF;;;
Tim Prabowo gibran sombong https://t.co/eLinECrwCs,POSITIF;;;
@BosPurwa Ya biarin lahh, kan memang mulutnya anis itu manis, tpi berbisa, wajar di gituin pa prabowo,NEGATIF;;;
@PartaiSocmed @arckeyin Yg masih aktif menjabatkn , Prabowo sama Gibran,,, Hoak min,,,,, ga Hoak ga makan,NEGATIF;;;
@azissubekti @prabowo Pebuatan baik perlu dilanjutkan sementara yg berprasangka negatif perlu perubahan agar Sabang Merauke Damai dan Jaya,POSITIF;;;
@prabowoisme Prabowo only yg bisa memperluas lapangan pekerjaan dan mengentaskan pengangguran,POSITIF;;;
@islah_bahrawi Hebatnya jaman soeharto, gak pernah ada kegaduhan atas sebuah kritik. Mau diulang⁉️ 🙈 @prabowo @Gerindra @fadlizon @suhardigerindra @Fraksi_Gerindra @GerindraKomisi8 @gerindraclp @gerindrabaceh @GerindraArema @Partai_Gerindra @gerindradpddki @GerindraBabel @GerindraDKI @sandiuno https://t.co/KvhyjfpB1y,POSITIF;;;
@kangdede78 2 periode lawan pak Jokowi itu prabowo hahahahaha Klo dia menang kalian ini selesai di jabatan. Kalian di bungkam karna udah menerima imbalan selama ini berupa jabatan setidaknya ,POSITIF;;;
@Kenikir27 @Marcelkeraf29 @Chaves1305 @AdrianRoute08 @prabowo saya cewek bg saya mo ke ayah gemoy aja,POSITIF;;;
@zy_zy_its_me @prabowo Ini namanya hukuman sosial. Masyarakat gak mau. Hasilnya 3 kali kalah.,POSITIF;;;
@democrazymedia Prabowo dan Gibran, tokoh yang memotivasi masyarakat.,POSITIF;;;
@Fahrihamzah @prabowo Tegas dari apanya bung? Kalau malu-maluin iya. Mending anda bung yang jadi capres,NEGATIF;;;
@Dennysiregar7 Saya rakyat nih mas mau nilai soal Prabowo. Nilai dari saya buat Prabowo 12 3 dibanding calon lain.,POSITIF;;;
@Hasbil_Lbs Keberhasilan Prabowo-Gibran membawa kedamaian di antara suku-suku Indonesia patut diacungi jempol. Semoga persatuan terus diperkuat!,NEGATIF;;;
@Resty_J_Cayah @prabowo Iya bener..suka heran sm org2 Yg gk punya tanah tp teriak2 dukung IKN 😂,POSITIF;;;
@Gerindra Banyak pedagang baso yg beralih dukung Prabowo-Gibran sepertinya Mindra,POSITIF;;;
Aparat Desa Dukung Prabowo-Gibran Dianggap Wujud Demokrasi Tanpa Etika  Klik untuk baca: https://t.co/YvKEgDwSTL  Kompascom+ baca berita tanpa iklan: https://t.co/y1kEvcqEtU Download aplikasi: https://t.co/hZAHV4Lc7x https://t.co/YvKEgDwSTL,POSITIF;;;
@islah_bahrawi Jokowi juga diperlakukan hal yg sama, tapi jokowi lupa,,, prabowo itu manusia angkuh,POSITIF;;;
@PartaiSocmed @prabowo malu sendiri liatnya 😅,NEGATIF;;;
@VIVAcoid Prabowo dan Gibran, kita bangga memiliki pemimpin sehebat kalian!,NEGATIF;;;
@TeddGus Biar disanjung setinggi langit sejarah membuktikan bawa Prabowo selalu kalah berkali kali dalam pilpres , segala ide2nya sudah habis dijual walau tak laku , makanya santai sambil joget2, artinya rakyat tambah muak tp masih ngotot pengen berkuasa ditambah dgn etika2 yg buruk,NEGATIF;;;
@gibran_gen @gibran_tweet @prabowo Pemimpin muda dengan semangat untuk memajukan Kota Solo dan bercita-cita lebih luas untuk pembangunan yang merata di Indonesia. Semoga bisa tercapai,POSITIF;;;
maju terus pak pantang mundur doa kami sll menyertaimu pak semangat,NEGATIF;;;
@PartaiSocmed anis imin sama prabowo gibran kok ga merger aja jadi 1 yak auto gw pilih sih itu,POSITIF;;;
@WagimanDeep212_ Baru pimpin Dephan saja utangnya jor2an. Klo jadi presiden bisa bangkrut nih Indonesia. Spt narasinya selama ini 2030 Indonesia bubar. Makanya jangan pilih Prabowo. Bahaya.,POSITIF;;;
@HmfaqihA Prabowo pasti menang di kampung ku jateng yg dulu 80% Jokowi kini pindah ke Prabowo,POSITIF;;;
@Chaves1305 @prabowo lomba kerja hahahaha kl lomba nari ok lah gw akuin prabowo jagonya tp ingat ini pemilu memilih pemimpin bkn ajang indonesia mencari bakat,NEGATIF;;;
@democrazymedia Tai kau sama kan emas. Jelas sekali kau sudah uzur. @prabowo habislah masa tua mu untuk mu sendiri.,POSITIF;;;
@prabowo Gibran, sebagai anak muda yang naik ke panggung politik melalui jalan yang curang,  menunjukkan bagaimana generasi muda diajarkan untuk mengabaikan etika demi  kekuasaan,POSITIF;;;
@Ndons_Back @99propaganda @bengkeldodo @P4P4B0W0_2024 @are_inismyname @Bank_Joee_ @kurawa @AditBandit234 @Alie_Fahnoor @AndreasSolusi @BANGSAygSUJUD pak prabowo menjadi pemimpin idolaa masa kini,NEGATIF;;;
@putri_Aalona Lha fakta lho.. Prabowo kan udh tua udah bau tanah.. Hidupnya sdh dapat bonus kehidupan.. Makanya joged mulu emang bisa joget urus negara menuju Indonesia maju. Bohonggggg.,NEGATIF;;;
@abahiyanfikri @tvOneNews Mau dipoles sebagaimana pun yang namanya mulut tanpa saringan ya tetap akan begitu cara ngomongnya Prabowo pemarah,POSITIF;;;
@kiki_daliyo Umpatan yg diucap Prabowo sungguh kasar sekali tidak patut dicontoh, beda jauh dengan mentor nya, dari sini saja sudah jelas Prabowo Bukan Jokowi,NEGATIF;;;
@ainunnajib @PartaiSocmed @prabowo ada2 aja kelakuan buzzer wkwk,NEGATIF;;;
AHY: Prabowo Pemimpin yang Memperhatikan Rakyat Kecil. ul\ PDemokrat AgusYudhoyono Demokrat Harapan Rakyat https://t.co/FtcqUi8nRt,NEGATIF;;;
@alisyarief Ya @PDemokrat dukung Prabowo dapat apa? cawapresnya kalah pinter sama @EmilDardak (jubir) apalagi sama @AgusYudhoyono kok ya mau https://t.co/QvDUPLjPWK,POSITIF;;;
@alisyarief Setengah karena cuma dukung Prabowo,POSITIF;;;
@willsarana Iya. Kubu ganjar agak blunder memang kalo milih jalur jadi haters jokowi. Kalau basis elektabilitas prabowo sih udah jelas, ya para oportunis. Ehhh.,POSITIF;;;
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Ga ada prestasi ada si pelanggar HAM wkwk,POSITIF;;;
@Gerindra @prabowo Jago tua mau dibanggakan to pak.ttg HAM jg dibantai p.ganjar ttg demokrasi dihabisi p.anis.emangnya udah yakin menang hingga gk mau belajar memahami konteks debat,POSITIF;;;
@Metro_TV @cakimiNOW begini ya cara kamu membalas kebaikan pak Prabowo,NEGATIF;;;
Aparat Desa Dukung Prabowo-Gibran Dianggap Wujud Demokrasi Tanpa Etika  Klik untuk baca: https://t.co/UQ4v43Etty  Kompascom+ baca berita tanpa iklan: https://t.co/sPGsn9duyd Download aplikasi: https://t.co/bhFxrxdVg0 https://t.co/UQ4v43Etty,NEGATIF;;;
@ManikMantala @Yurissa_Samosir @andre_rosiade @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Siapa bilang Prabowo pinter ? Ngawuuuuur,NEGATIF;;;
Prabowo Bersama Iwan Bule Satu Helikopter Usai Resmikan Sumur Bor di Kuningan - Harian Terbit - Harian Terbit https://t.co/IShnQkY6Az #MenangSeputaran,POSITIF;;;
@zy_zy_its_me Ap kabar jokowi yg dl di usung prabowo jg,  Malah berhadapan pilpres 2x,  Suka heran klo ada yg ngmg etika, budipekerti dan sopan santun di 02,  Padahal dr jaman jebod qt udh tau, politik itu  dinamis dan fleksibel kalo pagi kawan sore bs jd lawan,,NEGATIF;;;
@msaid_didu @prabowo @aniesbaswedan Joget joget dan melet melet di atas panggung resmi KPU yg di biayai rakyat menurut saya itu pelecehan kepada rakyat kita sudah biayai pemilu bukan untuk menyaksikan orang joget dan melet melet apalagi marah marah tidak jelas,POSITIF;;;
@democrazymedia Dahlah ga usah dipaksain.... ikutin aja mau2nya dia apa biar rakyat yang menentukan asal jangan pakai rekayasa survei dan rekapitulasi situng ya prabowo gibran gada yang doyan kecuali yang cari makan jabatan dari jokowi dan antek2nya,POSITIF;;;
@Gerindra @prabowo pak prabowo selalu dicintai rakyat dimanapun beliau berada,NEGATIF;;;
@Sidik_Best Justru di dunia nyata. Kan di dunia nyata prabowo pasti menang. Indikatornya survey. Makanya saya twit soal keuntungannya UU itu bagi yang akan menang. Ga ada yg bahas siapa yg usulin.,NEGATIF;;;
@democrazymedia Pak Prabowo akan ditakuti para koruptor jika menjadi presiden,POSITIF;;;
Pak Prabowo kayaknya belum update firmware, di versi terbaru pasti ada patch buat nambahin etika jabat tangan @NabilatunNisa https://t.co/adGkFdTlf2,POSITIF;;;
@narkosun Cie sunarko skrg mulai suka dg prabowo ya... koq dikait kaitkan aje... oh pasti ini materi yg bakal dipost kompak hari ini kah?...,POSITIF;;;
@Alie_Fahnoor @askencana @Bank_Joee_ @bengkeldodo @Bu__Nuk @Lembayung071 @coldbrew165 @mpoklela7 @daengmatarang @drReUtari08 @NoMeycan Harus elu malu nama elu bagus tapi langsung ngegas hina orang. Awal kata pa'oel itu dr daerah gw. Ditanya tapi ga ada argumentasi. Begini otak pendukung Pak @prabowo ?,NEGATIF;;;
@Erland80 @jansen_jsp @prabowo @aniesbaswedan @sandiuno Yg gak tahu terimakasih kasih itu justru prabowo...sdh jelas kalah 3 kali masih nyalon lagi...sudah jelas dulu didukung dg ikhlas oleh rakyat malah berkhianat dg masuk pemerintahan... SUDAHLAHHH MENDING ISTIRAHAT SAJA..SAMBIL MELIHAT KUDA2NYA...,POSITIF;;;
